"";"year";"land";"date";"cdu";"csu";"spd";"fdp";"gruene";"linke";"afd";"rep";"npd";"wbt";"others";"level"
"223";"2017";"berlin";2017-09-24;0,227025930931461;0;0,178836537648699;0,0893751986311704;0,125704505302717;0,187887698617795;0,120473483206905;NA;0;0,755925323702493;0,0706966456612532;"bundestagswahl"
"224";"2017";"brandenburg";2017-09-24;0,266857209167236;0;0,175621515785491;0,0707558401991909;0,050288060819771;0,171529167289921;0,201969908057989;NA;0,00871527356219451;0,737071173678164;0,0542630251182059;"bundestagswahl"
"225";"2017";"bremen";2017-09-24;0,250987743851614;0;0,267643226619885;0,093451250740996;0,11053402864081;0,134294045251156;0,100035206711543;NA;0,00259687111635367;0,708464181241841;0,040457627067642;"bundestagswahl"
"226";"2017";"hamburg";2017-09-24;0,272269807937284;0;0,23500436552645;0,107972657695697;0,139421828450146;0,121739912771261;0,0782226684305984;NA;0,00183924638949493;0,759589281968386;0,0435295127990692;"bundestagswahl"
"227";"2017";"hessen";2017-09-24;0,308519215264714;0;0,235428648212846;0,115483293021589;0,096669354116277;0,0809692734927887;0,119057601003315;NA;0,00355460001791633;0,770118344671541;0,0403180148705545;"bundestagswahl"
"228";"2017";"mecklenburg-vorpommern";2017-09-24;0,331277290810881;0;0,150606462464017;0,0624198121853134;0,0426022360944895;0,178292417332428;0,185883710148678;NA;0,0112214423564166;0,708573969473371;0,0376966286077778;"bundestagswahl"
"229";"2017";"niedersachsen";2017-09-24;0,349362897505819;0;0,274408991998237;0,092835641931441;0,087115793152364;0,0695030488644658;0,090889645223044;NA;0,00258964109132477;0,76443927112087;0,0332943402333044;"bundestagswahl"
"230";"2017";"nordrhein-westfalen";2017-09-24;0,326183906289184;0;0,259593842801306;0,131229323713078;0,0756055512744514;0,0747869486775955;0,0942240411586809;NA;0,00216037608223049;0,754366610783785;0,0362160100034739;"bundestagswahl"
"231";"2017";"rheinland-pfalz";2017-09-24;0,358942157183939;0;0,241488487225006;0,103802910976734;0,0758656274312108;0,0681107264912766;0,112460243487212;NA;0,0029735374217039;0,776504573310771;0,0363563097829169;"bundestagswahl"
"232";"2017";"saarland";2017-09-24;0,323913556072706;0;0,271495648073157;0,0759955438456202;0,0600025971451907;0,128914085753633;0,100673549101422;NA;0,00530706115935194;0,766034449041767;0,0336979588489179;"bundestagswahl"
"233";"2017";"sachsen";2017-09-24;0,268512513491145;0;0,105309582464173;0,0821415146543282;0,0458206891656221;0,160775331490955;0,270202032423921;NA;0,0113797509401453;0,753760718415401;0,0558585853697099;"bundestagswahl"
"234";"2017";"sachsen-anhalt";2017-09-24;0,303146235280888;0;0,15179360311009;0,0775554627383572;0,0371435685713827;0,177398833716204;0,196309177657472;NA;0,00782100917283812;0,68115808422166;0,0488321097527671;"bundestagswahl"
"235";"2017";"schleswig-holstein";2017-09-24;0,339893369300454;0;0,232860487712756;0,126392409600843;0,119763400385046;0,0726713805510593;0,0818131532179518;NA;0,00245389332616789;0,763100107148594;0,0241519059057227;"bundestagswahl"
"236";"2017";"thueringen";2017-09-24;0,287580497632968;0;0,132127362396944;0,0781251931325167;0,0412067537668566;0,168575330951881;0,227177144234454;NA;0,0124246010654735;0,742524960187073;0,0527831168189066;"bundestagswahl"
